timestamp,price,market_cap,total_volume
2021-07-08,33.20372772216797,0.0,498201257
2021-07-09,33.2646484375,0.0,327170629
2021-07-10,31.788644790649414,0.0,296566657
2021-07-11,32.17784118652344,0.0,211679810
2021-07-12,30.848087310791016,0.0,221058993
2021-07-13,29.12118911743164,0.0,197825362
2021-07-14,31.2810001373291,0.0,331866434
2021-07-15,28.45210075378418,0.0,329918376
2021-07-16,26.37000846862793,0.0,374718328
2021-07-17,26.721668243408203,0.0,289689475
2021-07-18,26.751909255981445,0.0,230336396
2021-07-19,24.44757652282715,0.0,361915410
2021-07-20,23.48955535888672,0.0,413439963
2021-07-21,26.623079299926758,0.0,555770206
2021-07-22,27.70208168029785,0.0,364666998
2021-07-23,28.513879776000977,0.0,407955237
2021-07-24,28.702619552612305,0.0,353750758
2021-07-25,28.168773651123047,0.0,309208018
2021-07-26,28.306642532348633,0.0,743673802
2021-07-27,28.065326690673828,0.0,375599550
2021-07-28,27.815410614013672,0.0,315682626
2021-07-29,31.281137466430664,0.0,448009571
2021-07-30,32.393943786621094,0.0,617830199
2021-07-31,36.82731246948242,0.0,587168181
2021-08-01,34.25436019897461,0.0,490639931
2021-08-02,33.22241973876953,0.0,407399691
2021-08-03,33.99644088745117,0.0,474629269
2021-08-04,35.76362609863281,0.0,413657602
2021-08-05,37.35513687133789,0.0,595137193
2021-08-06,39.446102142333984,0.0,589190671
2021-08-07,39.403472900390625,0.0,534979916
2021-08-08,37.673824310302734,0.0,358570315
2021-08-09,38.767784118652344,0.0,377034585
2021-08-10,40.63979721069336,0.0,452480699
2021-08-11,41.74411392211914,0.0,507980107
2021-08-12,41.099361419677734,0.0,527833804
2021-08-13,44.894500732421875,0.0,541894525
2021-08-14,44.112850189208984,0.0,363834257
2021-08-15,53.74515914916992,0.0,1448656564
2021-08-16,62.432464599609375,0.0,3799339365
2021-08-17,64.21070861816406,0.0,4043742154
2021-08-18,72.5433120727539,0.0,4507409622
2021-08-19,72.75760650634766,0.0,2467398203
2021-08-20,78.72461700439453,0.0,1844455899
2021-08-21,73.75621032714844,0.0,1513097171
2021-08-22,72.80391693115234,0.0,968933849
2021-08-23,75.70803833007812,0.0,1372134245
2021-08-24,70.67090606689453,0.0,2153611667
2021-08-25,71.95156860351562,0.0,1551240766
2021-08-26,75.31620788574219,0.0,2713050538
2021-08-27,88.08698272705078,0.0,3263988286
2021-08-28,96.70317077636719,0.0,2580080503
2021-08-29,94.46967315673828,0.0,1830344091
2021-08-30,110.54480743408203,0.0,5274104165
2021-08-31,108.48377227783203,0.0,7590894022
2021-09-01,111.03300476074219,0.0,3974443896
2021-09-02,128.10238647460938,0.0,5074399603
2021-09-03,146.5830535888672,0.0,7526373837
2021-09-04,139.11306762695312,0.0,3970422964
2021-09-05,142.0708770751953,0.0,2996918105
2021-09-06,164.38092041015625,0.0,5774090688
2021-09-07,173.14892578125,0.0,17068643416
2021-09-08,191.04139709472656,0.0,13187213606
2021-09-09,188.19580078125,0.0,12676272744
2021-09-10,179.865234375,0.0,7087524572
2021-09-11,178.8678741455078,0.0,5367389010
2021-09-12,174.53762817382812,0.0,3012633094
2021-09-13,169.26954650878906,0.0,6437530449
2021-09-14,158.09481811523438,0.0,5799758794
2021-09-15,159.1173858642578,0.0,3908939772
2021-09-16,152.47406005859375,0.0,3215168472
2021-09-17,147.5930633544922,0.0,4675731485
2021-09-18,169.18421936035156,0.0,5415012910
2021-09-19,152.51669311523438,0.0,3350530308
2021-09-20,132.13446044921875,0.0,5623667250
2021-09-21,123.95039367675781,0.0,5243953819
2021-09-22,147.92425537109375,0.0,4952222859
2021-09-23,149.75357055664062,0.0,3389212044
2021-09-24,139.39564514160156,0.0,3852350632
2021-09-25,136.17892456054688,0.0,2037106949
2021-09-26,135.69937133789062,0.0,2674182809
2021-09-27,136.72842407226562,0.0,2867246888
2021-09-28,131.53721618652344,0.0,2422542861
2021-09-29,135.35145568847656,0.0,2428105040
2021-09-30,141.0690460205078,0.0,2244376110
2021-10-01,161.682373046875,0.0,4387488320
2021-10-02,169.093017578125,0.0,3471658582
2021-10-03,172.5891571044922,0.0,3149579954
2021-10-04,166.73191833496094,0.0,3109040100
2021-10-05,164.11582946777344,0.0,2541087419
2021-10-06,154.1077423095703,0.0,3259712887
2021-10-07,154.28118896484375,0.0,2579187256
2021-10-08,158.94920349121094,0.0,2781848650
2021-10-09,156.82583618164062,0.0,1522023824
2021-10-10,148.0487060546875,0.0,1556965341
2021-10-11,144.85813903808594,0.0,1851795187
2021-10-12,152.73712158203125,0.0,2853992440
2021-10-13,148.17604064941406,0.0,2105226551
2021-10-14,149.75680541992188,0.0,1948101208
2021-10-15,162.59620666503906,0.0,3970589003
2021-10-16,157.538818359375,0.0,1531502795
2021-10-17,159.74380493164062,0.0,2168838138
2021-10-18,157.2312774658203,0.0,1698878759
2021-10-19,156.01702880859375,0.0,1400902548
2021-10-20,175.94686889648438,0.0,3315306825
2021-10-21,190.3184356689453,0.0,6865815461
2021-10-22,196.43153381347656,0.0,7486821306
2021-10-23,197.703857421875,0.0,3253670286
2021-10-24,202.3619842529297,0.0,3413057378
2021-10-25,210.1042938232422,0.0,4837376169
2021-10-26,199.8072509765625,0.0,3194205752
2021-10-27,183.77459716796875,0.0,4552692842
2021-10-28,194.86398315429688,0.0,3463958628
2021-10-29,200.18275451660156,0.0,2468703579
2021-10-30,195.4160614013672,0.0,1732207667
2021-10-31,202.4210205078125,0.0,2577364486
2021-11-01,203.5450897216797,0.0,3157612663
2021-11-02,220.23959350585938,0.0,3020087232
2021-11-03,242.89881896972656,0.0,6024951132
2021-11-04,247.3877716064453,0.0,4440296290
2021-11-05,236.47433471679688,0.0,2752870913
2021-11-06,258.934326171875,0.0,3869779683
2021-11-07,249.823486328125,0.0,2624869522
2021-11-08,248.46717834472656,0.0,3344410176
2021-11-09,239.213134765625,0.0,2819309492
2021-11-10,233.77952575683594,0.0,3873202098
2021-11-11,234.24075317382812,0.0,2693456862
2021-11-12,228.50209045410156,0.0,3022054714
2021-11-13,241.8250274658203,0.0,2322796265
2021-11-14,238.42552185058594,0.0,1705211600
2021-11-15,237.55360412597656,0.0,2414551003
2021-11-16,219.23902893066406,0.0,3557977024
2021-11-17,218.71524047851562,0.0,2982505239
2021-11-18,195.48741149902344,0.0,3911214658
2021-11-19,215.28001403808594,0.0,3431624914
2021-11-20,218.01527404785156,0.0,2003638941
2021-11-21,231.28262329101562,0.0,2636480460
2021-11-22,215.73727416992188,0.0,3254258844
2021-11-23,221.83689880371094,0.0,2328763768
2021-11-24,214.92153930664062,0.0,2293934142
2021-11-25,206.25299072265625,0.0,2586718627
2021-11-26,191.51174926757812,0.0,3380122748
2021-11-27,193.10215759277344,0.0,1443178833
2021-11-28,200.67665100097656,0.0,2033215941
2021-11-29,204.31936645507812,0.0,2110532147
2021-11-30,208.67098999023438,0.0,2888387657
2021-12-01,229.7992401123047,0.0,3532771294
2021-12-02,233.9930419921875,0.0,4074103518
2021-12-03,211.22439575195312,0.0,4061060881
2021-12-04,201.1248321533203,0.0,5949505665
2021-12-05,196.1682586669922,0.0,3402591975
2021-12-06,194.19921875,0.0,3693853028
2021-12-07,190.59690856933594,0.0,2556849839
2021-12-08,194.6217041015625,0.0,2277446203
2021-12-09,181.17808532714844,0.0,1968182104
2021-12-10,167.954833984375,0.0,2118266396
2021-12-11,171.94949340820312,0.0,1877844189
2021-12-12,173.43167114257812,0.0,1196808540
2021-12-13,155.2130584716797,0.0,2547597256
2021-12-14,153.34144592285156,0.0,2604045117
2021-12-15,178.34078979492188,0.0,3783787658
2021-12-16,176.9546661376953,0.0,2766320569
2021-12-17,175.5032958984375,0.0,2711688386
2021-12-18,182.8351287841797,0.0,1690397976
2021-12-19,180.09805297851562,0.0,1678714066
2021-12-20,173.67178344726562,0.0,1982986558
2021-12-21,180.09254455566406,0.0,1821107818
2021-12-22,178.5971221923828,0.0,1889229699
2021-12-23,190.03631591796875,0.0,2191634326
2021-12-24,190.273193359375,0.0,2286837232
2021-12-25,193.1209259033203,0.0,1443209769
2021-12-26,198.000732421875,0.0,1971114647
2021-12-27,195.42950439453125,0.0,1800094698
2021-12-28,177.42562866210938,0.0,2826063568
2021-12-29,170.65756225585938,0.0,2175731146
2021-12-30,172.75119018554688,0.0,1540637869
2021-12-31,170.299072265625,0.0,1567918820
2022-01-01,178.5179443359375,0.0,1084780603
2022-01-02,176.38284301757812,0.0,995389409
2022-01-03,170.29774475097656,0.0,1345778058
2022-01-04,167.93890380859375,0.0,1499265336
2022-01-05,155.0997314453125,0.0,2123759721
2022-01-06,150.4313507080078,0.0,2097172620
2022-01-07,136.40281677246094,0.0,2926269672
2022-01-08,142.51345825195312,0.0,2730000333
2022-01-09,140.83900451660156,0.0,1599123912
2022-01-10,135.95494079589844,0.0,2040883379
2022-01-11,140.18385314941406,0.0,1554197314
2022-01-12,151.70310974121094,0.0,2242337550
2022-01-13,146.01004028320312,0.0,2177023564
2022-01-14,146.15902709960938,0.0,1822320951
2022-01-15,147.80117797851562,0.0,1123271784
2022-01-16,147.8565216064453,0.0,1172854751
2022-01-17,139.92601013183594,0.0,1487772250
2022-01-18,141.58718872070312,0.0,1449435942
2022-01-19,135.79238891601562,0.0,1444663456
2022-01-20,127.20528411865234,0.0,984099352
2022-01-21,111.96605682373047,0.0,3771688473
2022-01-22,94.1783676147461,0.0,4039466376
2022-01-23,99.5782241821289,0.0,2548191912
2022-01-24,91.65016174316406,0.0,4664539688
2022-01-25,94.72035217285156,0.0,2842652332
2022-01-26,92.23804473876953,0.0,3177186515
2022-01-27,89.63249206542969,0.0,2513945822
2022-01-28,91.31289672851562,0.0,2156098049
2022-01-29,96.2234878540039,0.0,1727329992
2022-01-30,93.29767608642578,0.0,1110338981
2022-01-31,99.73883819580078,0.0,1888454241
2022-02-01,109.9789810180664,0.0,3568466349
2022-02-02,101.83760070800781,0.0,3297984784
2022-02-03,101.45903778076172,0.0,2618951519
2022-02-04,112.17424774169922,0.0,3121470028
2022-02-05,113.89430236816406,0.0,2337469324
2022-02-06,115.29975891113281,0.0,1488437091
2022-02-07,117.35514831542969,0.0,2501444983
2022-02-08,113.5954818725586,0.0,2670414753
2022-02-09,114.01937866210938,0.0,1844036035
2022-02-10,106.20280456542969,0.0,2534257400
2022-02-11,96.38188171386719,0.0,2244853464
2022-02-12,95.91820526123047,0.0,1722515979
2022-02-13,93.24410247802734,0.0,1150014559
2022-02-14,96.43327331542969,0.0,1787236369
2022-02-15,104.87330627441406,0.0,2134576044
2022-02-16,101.93289947509766,0.0,1908954820
2022-02-17,93.4104232788086,0.0,1872498133
2022-02-18,90.06546020507812,0.0,1669246812
2022-02-19,91.49665069580078,0.0,1084605729
2022-02-20,90.90141296386719,0.0,1912980153
2022-02-21,83.12316131591797,0.0,2892900595
2022-02-22,86.46538543701172,0.0,2046554018
2022-02-23,84.90278625488281,0.0,2293962445
2022-02-24,89.19474792480469,0.0,5253578948
2022-02-25,92.59882354736328,0.0,3069242551
2022-02-26,90.14156341552734,0.0,1721041901
2022-02-27,85.51905059814453,0.0,2012522473
2022-02-28,99.52034759521484,0.0,3457872746
2022-03-01,98.65355682373047,0.0,3225742519
2022-03-02,100.6496353149414,0.0,3800592927
2022-03-03,95.53919982910156,0.0,2309311748
2022-03-04,88.24597930908203,0.0,2592829728
2022-03-05,89.64784240722656,0.0,1437161887
2022-03-06,84.54218292236328,0.0,1467561782
2022-03-07,82.13006591796875,0.0,2375648176
2022-03-08,82.2547607421875,0.0,2112765959
2022-03-09,88.20206451416016,0.0,2624860794
2022-03-10,82.9390869140625,0.0,2196400279
2022-03-11,80.7449951171875,0.0,1852734626
2022-03-12,81.55381774902344,0.0,1036290480
2022-03-13,78.93607330322266,0.0,1316842580
2022-03-14,81.17333984375,0.0,1676601058
2022-03-15,82.95508575439453,0.0,1627848455
2022-03-16,87.90362548828125,0.0,2370877301
2022-03-17,87.87684631347656,0.0,2440062581
2022-03-18,89.82203674316406,0.0,2745357460
2022-03-19,92.41815185546875,0.0,1951674158
2022-03-20,88.61486053466797,0.0,1286133603
2022-03-21,88.7572021484375,0.0,1598537312
2022-03-22,90.51296997070312,0.0,1879747152
2022-03-23,95.1026840209961,0.0,2099467745
2022-03-24,102.22369384765625,0.0,3601646600
2022-03-25,98.6581039428711,0.0,2175497007
2022-03-26,101.7641830444336,0.0,1282869612
2022-03-27,107.08422088623047,0.0,1572329892
2022-03-28,106.46525573730469,0.0,2877146388
2022-03-29,111.71031188964844,0.0,3052274877
2022-03-30,120.6994857788086,0.0,3908170428
2022-03-31,122.66146087646484,0.0,4115229587
2022-04-01,134.43093872070312,0.0,4434807484
2022-04-02,132.19886779785156,0.0,3394186456
2022-04-03,136.77532958984375,0.0,2585967812
2022-04-04,132.41262817382812,0.0,2828117206
2022-04-05,126.86223602294922,0.0,2239922210
2022-04-06,112.88338470458984,0.0,3281009143
2022-04-07,118.79651641845703,0.0,2431083313
2022-04-08,109.8008804321289,0.0,2376864565
2022-04-09,112.97279357910156,0.0,1202250516
2022-04-10,111.74243927001953,0.0,1280232450
2022-04-11,99.33910369873047,0.0,2272498194
2022-04-12,103.30638885498047,0.0,2317008207
2022-04-13,105.00194549560547,0.0,1675840412
2022-04-14,100.70780181884766,0.0,1686576071
2022-04-15,101.30977630615234,0.0,1050639351
2022-04-16,102.25731658935547,0.0,774939305
2022-04-17,100.40969848632812,0.0,1057908299
2022-04-18,102.15853118896484,0.0,1846133932
2022-04-19,108.58203125,0.0,1711909607
2022-04-20,105.49700164794922,0.0,1761531528
2022-04-21,101.77613830566406,0.0,1838571747
2022-04-22,100.61205291748047,0.0,1274793594
2022-04-23,100.74443817138672,0.0,823252482
2022-04-24,99.23579406738281,0.0,818266008
2022-04-25,101.24763488769531,0.0,1538486689
2022-04-26,95.78215026855469,0.0,1301074534
2022-04-27,98.37886810302734,0.0,1253566599
2022-04-28,98.18572998046875,0.0,1307131609
2022-04-29,94.01134490966797,0.0,1234575023
2022-04-30,85.09593200683594,0.0,1293033765
2022-05-01,89.6715087890625,0.0,1426749080
2022-05-02,87.58101654052734,0.0,1265220129
2022-05-03,85.84237670898438,0.0,1011988792
2022-05-04,92.7708511352539,0.0,1428455342
2022-05-05,84.59602355957031,0.0,1805979399
