timestamp,price,market_cap,total_volume
2021-07-08,2120.0263671875,0.0,23188123689
2021-07-09,2146.6923828125,0.0,23029574602
2021-07-10,2111.403564453125,0.0,17581542471
2021-07-11,2139.664794921875,0.0,14705386138
2021-07-12,2036.7210693359375,0.0,17768129077
2021-07-13,1940.083984375,0.0,16621628658
2021-07-14,1994.331298828125,0.0,17342819679
2021-07-15,1911.1756591796875,0.0,15688092552
2021-07-16,1880.3829345703125,0.0,14884569147
2021-07-17,1898.8251953125,0.0,13364282076
2021-07-18,1895.5521240234375,0.0,13791868728
2021-07-19,1817.296630859375,0.0,14157735481
2021-07-20,1787.5107421875,0.0,17368597636
2021-07-21,1990.9708251953125,0.0,21253359756
2021-07-22,2025.2027587890625,0.0,17495480331
2021-07-23,2124.776611328125,0.0,16200392492
2021-07-24,2189.21875,0.0,16057446601
2021-07-25,2191.373779296875,0.0,14566483636
2021-07-26,2233.36669921875,0.0,29614324233
2021-07-27,2298.33349609375,0.0,23067480378
2021-07-28,2296.54541015625,0.0,18991302378
2021-07-29,2380.956787109375,0.0,16313373113
2021-07-30,2466.96142578125,0.0,20212848934
2021-07-31,2536.2099609375,0.0,18001710283
2021-08-01,2561.85205078125,0.0,22697987055
2021-08-02,2610.1533203125,0.0,22162754104
2021-08-03,2502.349609375,0.0,22696753413
2021-08-04,2724.619873046875,0.0,25038698173
2021-08-05,2827.328857421875,0.0,31057928075
2021-08-06,2890.941650390625,0.0,26528577879
2021-08-07,3157.23876953125,0.0,33081467129
2021-08-08,3013.732666015625,0.0,28433638008
2021-08-09,3167.856201171875,0.0,31983260936
2021-08-10,3141.691162109375,0.0,27605221710
2021-08-11,3164.2451171875,0.0,26729035052
2021-08-12,3043.414306640625,0.0,25403699845
2021-08-13,3322.211669921875,0.0,23868866254
2021-08-14,3265.443359375,0.0,19860862133
2021-08-15,3310.504150390625,0.0,22166205051
2021-08-16,3156.509521484375,0.0,23080039949
2021-08-17,3014.845947265625,0.0,25509056745
2021-08-18,3020.08984375,0.0,21539248425
2021-08-19,3182.7021484375,0.0,19546290360
2021-08-20,3286.935302734375,0.0,20885619828
2021-08-21,3226.083984375,0.0,18113977628
2021-08-22,3242.115478515625,0.0,15983278460
2021-08-23,3319.25732421875,0.0,20511110509
2021-08-24,3172.456298828125,0.0,20131028906
2021-08-25,3224.915283203125,0.0,18902728235
2021-08-26,3100.325439453125,0.0,17405668117
2021-08-27,3270.600830078125,0.0,18489602004
2021-08-28,3244.4033203125,0.0,13709633698
2021-08-29,3227.002685546875,0.0,13296586731
2021-08-30,3224.374267578125,0.0,19306924485
2021-08-31,3433.732666015625,0.0,27280502987
2021-09-01,3834.828125,0.0,30070890104
2021-09-02,3790.989990234375,0.0,24387397330
2021-09-03,3940.61474609375,0.0,26207765094
2021-09-04,3887.828369140625,0.0,20806963328
2021-09-05,3952.133544921875,0.0,18371468576
2021-09-06,3928.37939453125,0.0,18674691198
2021-09-07,3426.394287109375,0.0,39131346397
2021-09-08,3497.315185546875,0.0,31738430771
2021-09-09,3427.340087890625,0.0,24118055831
2021-09-10,3211.505859375,0.0,22355974097
2021-09-11,3270.278076171875,0.0,18627122934
2021-09-12,3410.134521484375,0.0,16810411424
2021-09-13,3285.51171875,0.0,22721552948
2021-09-14,3429.169677734375,0.0,19125420848
2021-09-15,3615.28271484375,0.0,17548551804
2021-09-16,3571.294921875,0.0,20093903064
2021-09-17,3398.538818359375,0.0,17722363229
2021-09-18,3432.018310546875,0.0,15995220233
2021-09-19,3329.447998046875,0.0,14257609743
2021-09-20,2958.993408203125,0.0,27371684581
2021-09-21,2764.43115234375,0.0,30405062665
2021-09-22,3077.867919921875,0.0,23742102645
2021-09-23,3155.523681640625,0.0,18516291047
2021-09-24,2931.669189453125,0.0,25595422789
2021-09-25,2925.565673828125,0.0,18932786754
2021-09-26,3062.265380859375,0.0,21172766310
2021-09-27,2934.138916015625,0.0,19164053681
2021-09-28,2807.296630859375,0.0,16895079070
2021-09-29,2853.143310546875,0.0,15763456158
2021-09-30,3001.678955078125,0.0,17661065099
2021-10-01,3307.51611328125,0.0,22307625573
2021-10-02,3391.6943359375,0.0,19202671704
2021-10-03,3418.358642578125,0.0,15516566862
2021-10-04,3380.089111328125,0.0,17747154101
2021-10-05,3518.5185546875,0.0,16632591670
2021-10-06,3580.56201171875,0.0,21855226591
2021-10-07,3587.974853515625,0.0,19090322927
2021-10-08,3563.75927734375,0.0,16222029488
2021-10-09,3575.716796875,0.0,12707036942
2021-10-10,3425.852783203125,0.0,16171746693
2021-10-11,3545.35400390625,0.0,18579189588
2021-10-12,3492.5732421875,0.0,18109578443
2021-10-13,3606.20166015625,0.0,16211275589
2021-10-14,3786.01416015625,0.0,19443499909
2021-10-15,3862.634765625,0.0,20966841512
2021-10-16,3830.382080078125,0.0,16578095629
2021-10-17,3847.1044921875,0.0,15908090346
2021-10-18,3748.76025390625,0.0,17386204158
2021-10-19,3877.65087890625,0.0,15998757133
2021-10-20,4155.9921875,0.0,20338319988
2021-10-21,4054.32275390625,0.0,28220661820
2021-10-22,3970.181884765625,0.0,19432937968
2021-10-23,4171.66357421875,0.0,14781537792
2021-10-24,4087.903076171875,0.0,14978083638
2021-10-25,4217.876953125,0.0,15995727040
2021-10-26,4131.10205078125,0.0,17157714562
2021-10-27,3930.25732421875,0.0,26219530404
2021-10-28,4287.31884765625,0.0,25958154575
2021-10-29,4414.74658203125,0.0,22967641914
2021-10-30,4325.650390625,0.0,14615490626
2021-10-31,4288.07421875,0.0,17498160238
2021-11-01,4324.626953125,0.0,17985288261
2021-11-02,4584.798828125,0.0,20794448222
2021-11-03,4607.19384765625,0.0,21220463155
2021-11-04,4537.32421875,0.0,18415244464
2021-11-05,4486.2431640625,0.0,15086003586
2021-11-06,4521.5810546875,0.0,14429076700
2021-11-07,4620.5546875,0.0,13541376033
2021-11-08,4812.08740234375,0.0,19290896267
2021-11-09,4735.06884765625,0.0,20834172627
2021-11-10,4636.17431640625,0.0,22748160545
2021-11-11,4730.38427734375,0.0,17933201129
2021-11-12,4667.115234375,0.0,18316060208
2021-11-13,4651.46044921875,0.0,14457436261
2021-11-14,4626.35888671875,0.0,12172962219
2021-11-15,4557.50390625,0.0,16275851299
2021-11-16,4216.365234375,0.0,27417502801
2021-11-17,4287.59375,0.0,22183461850
2021-11-18,4000.65087890625,0.0,21383250893
2021-11-19,4298.306640625,0.0,20626269711
2021-11-20,4409.93115234375,0.0,15448261277
2021-11-21,4269.73291015625,0.0,14094831413
2021-11-22,4088.457763671875,0.0,19752218877
2021-11-23,4340.763671875,0.0,22133497059
2021-11-24,4239.9814453125,0.0,21838037128
2021-11-25,4274.7431640625,0.0,18705358318
2021-11-26,4030.908935546875,0.0,26281795488
2021-11-27,4096.912109375,0.0,16515693874
2021-11-28,4294.45361328125,0.0,15953126340
2021-11-29,4445.10498046875,0.0,19086475837
2021-11-30,4631.47900390625,0.0,28626354111
2021-12-01,4586.990234375,0.0,27634826695
2021-12-02,4511.30224609375,0.0,21502671027
2021-12-03,4220.7060546875,0.0,25879591528
2021-12-04,4119.58740234375,0.0,38478999182
2021-12-05,4198.32275390625,0.0,25533062707
2021-12-06,4358.7373046875,0.0,28229518513
2021-12-07,4315.0615234375,0.0,22366213354
2021-12-08,4439.35791015625,0.0,18704315119
2021-12-09,4119.81591796875,0.0,22296131874
2021-12-10,3908.49609375,0.0,28014595631
2021-12-11,4084.452392578125,0.0,19131502454
2021-12-12,4134.453125,0.0,14057603914
2021-12-13,3784.226806640625,0.0,23999841386
2021-12-14,3745.4404296875,0.0,23836759957
2021-12-15,4018.388671875,0.0,26411188833
2021-12-16,3962.4697265625,0.0,19825531254
2021-12-17,3879.486572265625,0.0,23143541098
2021-12-18,3960.860107421875,0.0,19530895889
2021-12-19,3922.592529296875,0.0,16167785597
2021-12-20,3933.844482421875,0.0,21589690675
2021-12-21,4020.260009765625,0.0,16388555198
2021-12-22,3982.099609375,0.0,13921756199
2021-12-23,4108.015625,0.0,18007273742
2021-12-24,4047.98291015625,0.0,12769090623
2021-12-25,4093.281005859375,0.0,10894785525
2021-12-26,4067.328125,0.0,11197244172
2021-12-27,4037.547607421875,0.0,11424360002
2021-12-28,3800.89306640625,0.0,17299472803
2021-12-29,3628.53173828125,0.0,15722555672
2021-12-30,3713.85205078125,0.0,12925377999
2021-12-31,3682.6328125,0.0,14157285268
2022-01-01,3769.697021484375,0.0,9776191466
2022-01-02,3829.56494140625,0.0,9881471548
2022-01-03,3761.38037109375,0.0,12080777893
2022-01-04,3794.056640625,0.0,14030925983
2022-01-05,3550.386962890625,0.0,18061338502
2022-01-06,3418.408203125,0.0,24293791313
2022-01-07,3193.21044921875,0.0,24494179209
2022-01-08,3091.97265625,0.0,16037732700
2022-01-09,3157.75146484375,0.0,12334683863
2022-01-10,3083.097900390625,0.0,19535744145
2022-01-11,3238.111572265625,0.0,15211447193
2022-01-12,3372.25830078125,0.0,16662871689
2022-01-13,3248.28857421875,0.0,15294466275
2022-01-14,3310.00146484375,0.0,13562957230
2022-01-15,3330.53076171875,0.0,9619999078
2022-01-16,3350.921875,0.0,9505934874
2022-01-17,3212.304931640625,0.0,12344309617
2022-01-18,3164.025146484375,0.0,13024154091
2022-01-19,3095.825927734375,0.0,13187424144
2022-01-20,3001.1201171875,0.0,10645922764
2022-01-21,2557.931640625,0.0,26796291874
2022-01-22,2405.18115234375,0.0,27369692036
2022-01-23,2535.0390625,0.0,16481489511
2022-01-24,2440.352294921875,0.0,28220804648
2022-01-25,2455.93505859375,0.0,16179776932
2022-01-26,2468.0302734375,0.0,21229909340
2022-01-27,2423.001220703125,0.0,16126522783
2022-01-28,2547.092041015625,0.0,14666227351
2022-01-29,2597.084716796875,0.0,11172062661
2022-01-30,2603.466552734375,0.0,9501221177
2022-01-31,2688.27880859375,0.0,13778234614
2022-02-01,2792.1171875,0.0,13194846235
2022-02-02,2682.85400390625,0.0,13876301217
2022-02-03,2679.16259765625,0.0,12755505065
2022-02-04,2983.5869140625,0.0,18987223729
2022-02-05,3014.648193359375,0.0,13102093957
2022-02-06,3057.47607421875,0.0,9466018022
2022-02-07,3142.470703125,0.0,15197063785
2022-02-08,3122.608642578125,0.0,17136080906
2022-02-09,3239.45703125,0.0,13951308490
2022-02-10,3077.482177734375,0.0,18629485080
2022-02-11,2927.383544921875,0.0,16043881065
2022-02-12,2917.36279296875,0.0,11254355757
2022-02-13,2883.46337890625,0.0,9054963563
2022-02-14,2933.47900390625,0.0,12164552172
2022-02-15,3179.877197265625,0.0,13921257873
2022-02-16,3127.830078125,0.0,12352406833
2022-02-17,2881.48193359375,0.0,15860206214
2022-02-18,2785.7275390625,0.0,15748173433
2022-02-19,2763.701171875,0.0,9774183169
2022-02-20,2628.6484375,0.0,11641437834
2022-02-21,2573.816162109375,0.0,18646392740
2022-02-22,2639.29931640625,0.0,16360200507
2022-02-23,2590.359619140625,0.0,13382637240
2022-02-24,2598.067138671875,0.0,29312342666
2022-02-25,2764.53564453125,0.0,17208902048
2022-02-26,2781.11181640625,0.0,11724648351
2022-02-27,2621.8017578125,0.0,16150857254
2022-02-28,2919.201171875,0.0,19266124733
2022-03-01,2972.485107421875,0.0,18757425786
2022-03-02,2950.118408203125,0.0,16636517503
2022-03-03,2834.468994140625,0.0,13091199728
2022-03-04,2617.156005859375,0.0,14496939024
2022-03-05,2664.8310546875,0.0,8072368396
2022-03-06,2555.037353515625,0.0,8872976607
2022-03-07,2497.771240234375,0.0,14594098731
2022-03-08,2576.74755859375,0.0,13922922903
2022-03-09,2729.783447265625,0.0,14173665398
2022-03-10,2608.048583984375,0.0,13292477213
2022-03-11,2559.56298828125,0.0,12382419582
2022-03-12,2574.754150390625,0.0,6532996574
2022-03-13,2518.944580078125,0.0,8632000379
2022-03-14,2590.696044921875,0.0,11244398839
2022-03-15,2620.149658203125,0.0,12861105614
2022-03-16,2772.0556640625,0.0,17915109769
2022-03-17,2814.8544921875,0.0,12685265194
2022-03-18,2945.343017578125,0.0,15830879093
2022-03-19,2946.257080078125,0.0,11576463120
2022-03-20,2860.459228515625,0.0,12684727326
2022-03-21,2897.9765625,0.0,15206116098
2022-03-22,2973.131103515625,0.0,16830539230
2022-03-23,3031.067138671875,0.0,16008767658
2022-03-24,3108.06201171875,0.0,18070503166
2022-03-25,3106.67138671875,0.0,17030503831
2022-03-26,3143.178955078125,0.0,8876420740
2022-03-27,3291.57763671875,0.0,13431866834
2022-03-28,3336.634521484375,0.0,20620450770
2022-03-29,3401.98779296875,0.0,19533323636
2022-03-30,3385.157958984375,0.0,15302506131
2022-03-31,3281.642822265625,0.0,17685495686
2022-04-01,3449.55224609375,0.0,20982988937
2022-04-02,3445.059326171875,0.0,23571556215
2022-04-03,3522.83349609375,0.0,15333808649
2022-04-04,3521.2412109375,0.0,18209969743
2022-04-05,3411.79248046875,0.0,16681503199
2022-04-06,3171.69189453125,0.0,25632563639
2022-04-07,3233.274658203125,0.0,16745496605
2022-04-08,3192.073974609375,0.0,17557050669
2022-04-09,3261.916259765625,0.0,9908112156
2022-04-10,3211.866943359375,0.0,10427054790
2022-04-11,2981.05224609375,0.0,21891804831
2022-04-12,3030.37646484375,0.0,20235707410
2022-04-13,3118.34423828125,0.0,16088473629
2022-04-14,3019.909423828125,0.0,15821419931
2022-04-15,3040.91650390625,0.0,11256651536
2022-04-16,3062.310302734375,0.0,8766710365
2022-04-17,2993.4033203125,0.0,10463091281
2022-04-18,3057.606689453125,0.0,18629381299
2022-04-19,3104.1064453125,0.0,14156035096
2022-04-20,3077.745849609375,0.0,15547362265
2022-04-21,2987.480712890625,0.0,20783591093
2022-04-22,2964.835693359375,0.0,16782795477
2022-04-23,2938.114013671875,0.0,9116955609
2022-04-24,2922.732666015625,0.0,9696829579
2022-04-25,3009.3935546875,0.0,22332690614
2022-04-26,2808.29833984375,0.0,19052045399
2022-04-27,2888.9296875,0.0,17419284041
2022-04-28,2936.94091796875,0.0,18443524633
2022-04-29,2815.601806640625,0.0,18771041399
2022-04-30,2730.186767578125,0.0,13520941867
2022-05-01,2827.756103515625,0.0,15332730152
2022-05-02,2857.410400390625,0.0,18609741545
2022-05-03,2783.476318359375,0.0,13026093219
2022-05-04,2940.644775390625,0.0,18186749944
2022-05-05,2749.213134765625,0.0,22642925048
2022-05-06,2694.979736328125,0.0,21027599270
2022-05-07,2636.093017578125,0.0,13369276367
2022-05-08,2517.4599609375,0.0,20802269935
2022-05-09,2245.430419921875,0.0,36333567678
2022-05-10,2343.510986328125,0.0,38202099639
2022-05-11,2072.108642578125,0.0,45743399154
2022-05-12,1961.7015380859375,0.0,42463486402
2022-05-13,2014.418212890625,0.0,24816096567
2022-05-14,2056.27392578125,0.0,15457044616
2022-05-15,2145.706787109375,0.0,14846088335
2022-05-16,2022.7259521484375,0.0,21459552191
2022-05-17,2090.4091796875,0.0,18509929297
2022-05-18,1916.6561279296875,0.0,17740965589
2022-05-19,2018.336181640625,0.0,18734247914
2022-05-20,1961.315673828125,0.0,15892482289
2022-05-21,1974.518310546875,0.0,8546822406
2022-05-22,2043.170166015625,0.0,10941123403
2022-05-23,1972.181884765625,0.0,16434529708
2022-05-24,1978.9827880859375,0.0,13057109007
2022-05-25,1944.827880859375,0.0,13364545730
2022-05-26,1803.913330078125,0.0,23458681818
2022-05-27,1724.9228515625,0.0,25470760032
2022-05-28,1757.9417724609375,0.0,23214777872
2022-05-29,1812.031005859375,0.0,10642556101
2022-05-30,1996.4412841796875,0.0,19580808705
2022-05-31,1942.3280029296875,0.0,18363115560
2022-06-01,1823.5693359375,0.0,21037797760
2022-06-02,1834.1505126953125,0.0,17065041354
2022-06-03,1775.07861328125,0.0,14878001811
2022-06-04,1801.6094970703125,0.0,8677951273
2022-06-05,1805.2049560546875,0.0,8850385937
2022-06-06,1859.2896728515625,0.0,16518471852
2022-06-07,1814.04833984375,0.0,24020076750
2022-06-08,1793.572265625,0.0,18041476023
